c1011001         0708e4800322f110
c1011002         0d08e480092ef110000000000000
c1011201         0808e4800431013001
c1011202         0808e4800431033001
c1011203         0808e4800431013002
c1011204         0808e4800431033002
c1011205         0808e4800431013003
c1011206         0808e4800431033003
c1011207         0808e4800431013004
c1011208         0808e4800431033004
c1011209         0808e4800431013005
c101120a         0808e4800431033005
c101120b         0808e4800414ffffff
c1010102         0102a0ff07d00908023e800000000000
c1010020         0b08e480072f2000030400ff
c1010021         0b08e480072f2000030800ff
c1010022         0b08e480072f2000031000ff
c1010023         0b08e480072f2000032000ff
c1010024         0b08e480072f2000034000ff
c1010025         0b08e480072f2000038000ff
c1010026         0b08e480072f2000030001ff
c1010027         0b08e480072f2000030002ff
c1010010         1000000200020908032210040000000009083000000000000000
c1010011         1000000200020908032210050000000009083000000000000000
c1010012         1000000200020908032210060000000009083000000000000000
c1010013         1000000200020908032210070000000009083000000000000000
c1010014         1000000200020908032210080000000009083000000000000000
c1010015         1000000200020908032210090000000009083000000000000000
c1010016         10000002000209080322101c0000000009083000000000000000
c1010017         10000002000209080322101d0000000009083000000000000000
c1010018         10000002000209080322fd000000000009083000000000000000
c1010019         10000002000209080322fd010000000009083000000000000000
c101001a         10000002000209080322fd020000000009083000000000000000
c101001b         10000002000209080322fd030000000009083000000000000000
c101001c         10000002000209080322fd040000000009083000000000000000
c101001d         0b08e480072f2000030100ff
c101001e         0b08e480072f2000030000ff
c101001f         0b08e480072f2000030200ff
c1010001         1000000200020908021003000000000009083000000000000000
c1010002         0102a0ff07d00908023e000000000000
c1010003         0102000000000908023e000000000000
c1010004         1000000200020908031902090000000009083000000000000000
c1010005         10000002000209080414ffffff00000009083000000000000000
c1010006         10000002000209080322f1870000000009083000000000000000
c1010007         10000002000209080322f18a0000000009083000000000000000
c1010008         10000002000209080322f18c0000000009083000000000000000
c1010009         10000002000209080322f1900000000009083000000000000000
c101000a         10000002000209080322f1930000000009083000000000000000
c101000b         10000002000209080322f1950000000009083000000000000000
c101000c         10000002000209080322f1980000000009083000000000000000
c101000d         10000002000209080322f1990000000009083000000000000000
c101000e         1000000200020908032210020000000009083000000000000000
c101000f         1000000200020908032210030000000009083000000000000000
c1021101         0808e2a00431015905
c1021102         0808e2a00431035905
c1021103         0808e2a00431015903
c1021104         0808e2a00431035903
c1021105         0808e2a00431015906
c1021106         0808e2a00431035906
c1021001         0a08e2a0062e3400000000
c1021002         0a08e2a0062e3401000000
c1021003         0a08e2a0062e3402000000
c1021004         0a08e2a0062e3403000000
c1020060         0808e2a0042f371c00
c1020061         0908e2a0052f371d0300
c1020062         0908e2a0052f371d0301
c1020063         0808e2a0042f371d00
c1020064         0908e2a0052f37ff0300
c1020065         0908e2a0052f37ff0301
c1020066         0808e2a0042f37ff00
c1020050         0908e2a0052f37170301
c1020051         0808e2a0042f371700
c1020052         0908e2a0052f37180300
c1020053         0908e2a0052f37180301
c1020054         0808e2a0042f371800
c1020055         0908e2a0052f37190300
c1020056         0908e2a0052f37190301
c1020057         0808e2a0042f371900
c1020058         0908e2a0052f371a0300
c1020059         0908e2a0052f371a0301
c102005a         0808e2a0042f371a00
c102005b         0908e2a0052f371b0300
c102005c         0908e2a0052f371b0301
c102005d         0808e2a0042f371b00
c102005e         0908e2a0052f371c0300
c102005f         0908e2a0052f371c0301
c1020040         0908e2a0052f37120300
c1020041         0908e2a0052f37120301
c1020042         0808e2a0042f371200
c1020043         0908e2a0052f37130300
c1020044         0908e2a0052f37130301
c1020045         0808e2a0042f371300
c1020046         0908e2a0052f37140300
c1020047         0908e2a0052f37140301
c1020048         0808e2a0042f371400
c1020049         0908e2a0052f37150300
c102004a         0908e2a0052f37150301
c102004b         0808e2a0042f371500
c102004c         0908e2a0052f37160300
c102004d         0908e2a0052f37160301
c102004e         0808e2a0042f371600
c102004f         0908e2a0052f37170300
c1020030         0808e2a0042f370c00
c1020031         0908e2a0052f370d0300
c1020032         0908e2a0052f370d0301
c1020033         0808e2a0042f370d00
c1020034         0908e2a0052f370e0300
c1020035         0908e2a0052f370e0301
c1020036         0808e2a0042f370e00
c1020037         0908e2a0052f370f0300
c1020038         0908e2a0052f370f0301
c1020039         0808e2a0042f370f00
c102003a         0908e2a0052f37100300
c102003b         0908e2a0052f37100301
c102003c         0808e2a0042f371000
c102003d         0908e2a0052f37110300
c102003e         0908e2a0052f37110301
c102003f         0808e2a0042f371100
c1020020         0908e2a0052f37060301
c1020021         0808e2a0042f370600
c1020022         0908e2a0052f37080300
c1020023         0908e2a0052f37080301
c1020024         0808e2a0042f370800
c1020025         0908e2a0052f37090300
c1020026         0908e2a0052f37090301
c1020027         0808e2a0042f370900
c1020028         0908e2a0052f370a0300
c1020029         0908e2a0052f370a0301
c102002a         0808e2a0042f370a00
c102002b         0908e2a0052f370b0300
c102002c         0908e2a0052f370b0301
c102002d         0808e2a0042f370b00
c102002e         0908e2a0052f370c0300
c102002f         0908e2a0052f370c0301
c1020010         0908e2a0052f37000300
c1020011         0908e2a0052f37000301
c1020012         0808e2a0042f370000
c1020013         0908e2a0052f37010300
c1020014         0908e2a0052f37010301
c1020015         0808e2a0042f370100
c1020016         0908e2a0052f37020300
c1020017         0908e2a0052f37020301
c1020018         0808e2a0042f370200
c1020019         0908e2a0052f37030300
c102001a         0908e2a0052f37030301
c102001b         0808e2a0042f370300
c102001c         0908e2a0052f37050300
c102001d         0908e2a0052f37050301
c102001e         0808e2a0042f370500
c102001f         0908e2a0052f37060300
c1020001         10000002000209080322f1860000000009083000000000000000
c1020002         1000000200020908032234000000000009083000000000000000
c1020003         1000000200020908032234010000000009083000000000000000
c1020004         1000000200020908032234020000000009083000000000000000
c1020005         1000000200020908032234030000000009083000000000000000
c1020006         1000000200020908032234040000000009083000000000000000
c1020007         1000000200020908032234050000000009083000000000000000
c1020008         1000000200020908032234060000000009083000000000000000
c1020009         1000000200020908032234070000000009083000000000000000
c102000a         1000000200020908032234080000000009083000000000000000
c102000b         1000000200020908032234090000000009083000000000000000
c102000c         10000002000209080322340a0000000009083000000000000000
c102000d         10000002000209080322340b0000000009083000000000000000
c102000e         1000000200020908032206010000000009083000000000000000
c102000f         1000000200020908032206020000000009083000000000000000
c1031001         0708e4800322f101
c1031002         0808f020042ef10100
c1030040         1008e2000c2f2010070100000000000000
c1030041         1008e2000c2f2010070000000000000000
c1030042         1008e2000c2f2010070200000000000000
c1030043         1008e2000c2f2010070400000000000000
c1030044         0908e200052f20110101
c1030045         0908e200052f20110100
c1030030         100000020002090803221ea50000000009083000000000000000
c1030031         100000020002090803221ea60000000009083000000000000000
c1030032         100000020002090803221ea70000000009083000000000000000
c1030033         100000020002090803221ea80000000009083000000000000000
c1030034         100000020002090803221ea90000000009083000000000000000
c1030035         100000020002090803221eaa0000000009083000000000000000
c1030036         100000020002090803221eab0000000009083000000000000000
c1030037         100000020002090803221eac0000000009083000000000000000
c1030038         100000020002090803221eae0000000009083000000000000000
c1030039         100000020002090803221eaf0000000009083000000000000000
c103003a         100000020002090803221eb00000000009083000000000000000
c103003b         100000020002090803221eb10000000009083000000000000000
c103003c         100000020002090803221eb20000000009083000000000000000
c103003d         100000020002090803221eb30000000009083000000000000000
c103003e         100000020002090803221eb40000000009083000000000000000
c103003f         100000020002090803221eb50000000009083000000000000000
c1030020         100000020002090803221e1e0000000009083000000000000000
c1030021         100000020002090803221e1f0000000009083000000000000000
c1030022         100000020002090803221e200000000009083000000000000000
c1030023         100000020002090803221e210000000009083000000000000000
c1030024         100000020002090803221e220000000009083000000000000000
c1030025         100000020002090803221e230000000009083000000000000000
c1030026         100000020002090803221e240000000009083000000000000000
c1030027         100000020002090803221e250000000009083000000000000000
c1030028         100000020002090803221e260000000009083000000000000000
c1030029         100000020002090803221e270000000009083000000000000000
c103002a         100000020002090803221e280000000009083000000000000000
c103002b         100000020002090803221ea00000000009083000000000000000
c103002c         100000020002090803221ea10000000009083000000000000000
c103002d         100000020002090803221ea20000000009083000000000000000
c103002e         100000020002090803221ea30000000009083000000000000000
c103002f         100000020002090803221ea40000000009083000000000000000
c1030010         100000020002090803221e0e0000000009083000000000000000
c1030011         100000020002090803221e0f0000000009083000000000000000
c1030012         100000020002090803221e100000000009083000000000000000
c1030013         100000020002090803221e110000000009083000000000000000
c1030014         100000020002090803221e120000000009083000000000000000
c1030015         100000020002090803221e130000000009083000000000000000
c1030016         100000020002090803221e140000000009083000000000000000
c1030017         100000020002090803221e150000000009083000000000000000
c1030018         100000020002090803221e160000000009083000000000000000
c1030019         100000020002090803221e170000000009083000000000000000
c103001a         100000020002090803221e180000000009083000000000000000
c103001b         100000020002090803221e190000000009083000000000000000
c103001c         100000020002090803221e1a0000000009083000000000000000
c103001d         100000020002090803221e1b0000000009083000000000000000
c103001e         100000020002090803221e1c0000000009083000000000000000
c103001f         100000020002090803221e1d0000000009083000000000000000
c1030001         10000002000209080322f1000000000009083000000000000000
c1030002         100000020002090803221e000000000009083000000000000000
c1030003         100000020002090803221e010000000009083000000000000000
c1030004         100000020002090803221e020000000009083000000000000000
c1030005         100000020002090803221e030000000009083000000000000000
c1030006         100000020002090803221e040000000009083000000000000000
c1030007         100000020002090803221e050000000009083000000000000000
c1030008         100000020002090803221e060000000009083000000000000000
c1030009         100000020002090803221e070000000009083000000000000000
c103000a         100000020002090803221e080000000009083000000000000000
c103000b         100000020002090803221e090000000009083000000000000000
c103000c         100000020002090803221e0a0000000009083000000000000000
c103000d         100000020002090803221e0b0000000009083000000000000000
c103000e         100000020002090803221e0c0000000009083000000000000000
c103000f         100000020002090803221e0d0000000009083000000000000000
c1040010         10000002000209080322c71b0000000009083000000000000000
c1040011         10000002000209080322c71c0000000009083000000000000000
c1040001         10000002000209080322c7010000000009083000000000000000
c1040002         10000002000209080322c7020000000009083000000000000000
c1040003         10000002000209080322c7070000000009083000000000000000
c1040004         10000002000209080322c7080000000009083000000000000000
c1040005         10000002000209080322c7090000000009083000000000000000
c1040006         10000002000209080322c70a0000000009083000000000000000
c1040007         10000002000209080322c70b0000000009083000000000000000
c1040008         10000002000209080322c70c0000000009083000000000000000
c1040009         10000002000209080322c7110000000009083000000000000000
c104000a         10000002000209080322c7120000000009083000000000000000
c104000b         10000002000209080322c7130000000009083000000000000000
c104000c         10000002000209080322c7150000000009083000000000000000
c104000d         10000002000209080322c7170000000009083000000000000000
c104000e         10000002000209080322c7180000000009083000000000000000
c104000f         10000002000209080322c7190000000009083000000000000000
c1051001         0808e4c00431016001
c1051002         0808e4c00431036001
c1051003         0808e4c00431016002
c1051004         0808e4c00431036002
c1051005         0808e4c00431016011
c1051006         0808e4c00431036011
c1051007         0808e4c00414ffffff
c1050001         1000000200020908032210110000000009083000000000000000
c1050002         1000000200020908032210130000000009083000000000000000
c1050003         1000000200020908032220060000000009083000000000000000
c1061001         0908e400052e050600ff
c1060050         0a08e400062f0508030001
c1060051         0808e400042f050800
c1060052         0a08e400062f0509030001
c1060053         0808e400042f050900
c1060054         0a08e400062f050a030001
c1060055         0808e400042f050a00
c1060056         0a08e400062f050b030001
c1060057         0808e400042f050b00
c1060040         0908e400052f0504031c
c1060041         0908e400052f0504031d
c1060042         0908e400052f0504031e
c1060043         0908e400052f0504031f
